"Notes"	"County"	"County Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (C)	Avg Daily Min Air Temperature (C)
	"Callahan County, TX"	"48059"	"Jun"	"6"	34.32365	21.84298
	"Callahan County, TX"	"48059"	"Jul"	"7"	35.46418	23.18008
	"Callahan County, TX"	"48059"	"Aug"	"8"	35.38230	23.97062
	"Callahan County, TX"	"48059"	"Sep"	"9"	31.20795	19.72201
	"Callahan County, TX"	"48059"	"Oct"	"10"	25.77461	13.76903
	"Callahan County, TX"	"48059"	"Nov"	"11"	19.57643	7.69068
	"Callahan County, TX"	"48059"	"Dec"	"12"	14.39202	2.41718
"Total"	"Callahan County, TX"	"48059"			25.43381	13.13836
	"Cameron County, TX"	"48061"	"Jan"	"1"	22.13526	14.72557
	"Cameron County, TX"	"48061"	"Feb"	"2"	23.75970	15.45190
	"Cameron County, TX"	"48061"	"Mar"	"3"	26.14421	16.95602
	"Cameron County, TX"	"48061"	"Apr"	"4"	28.89265	19.39302
	"Cameron County, TX"	"48061"	"May"	"5"	31.55671	22.31189
	"Cameron County, TX"	"48061"	"Jun"	"6"	32.93865	24.56633
	"Cameron County, TX"	"48061"	"Jul"	"7"	32.98477	25.42978
	"Cameron County, TX"	"48061"	"Aug"	"8"	33.22556	25.96231
	"Cameron County, TX"	"48061"	"Sep"	"9"	31.49098	25.38168
	"Cameron County, TX"	"48061"	"Oct"	"10"	29.26433	22.43862
	"Cameron County, TX"	"48061"	"Nov"	"11"	25.90831	18.46237
	"Cameron County, TX"	"48061"	"Dec"	"12"	22.75461	14.96007
"Total"	"Cameron County, TX"	"48061"			28.44094	20.52516
	"Camp County, TX"	"48063"	"Jan"	"1"	14.02364	2.43320
	"Camp County, TX"	"48063"	"Feb"	"2"	15.81581	3.89553
	"Camp County, TX"	"48063"	"Mar"	"3"	20.59939	7.98253
	"Camp County, TX"	"48063"	"Apr"	"4"	24.92694	11.18295
	"Camp County, TX"	"48063"	"May"	"5"	29.18303	16.94058
	"Camp County, TX"	"48063"	"Jun"	"6"	32.76936	21.31860
	"Camp County, TX"	"48063"	"Jul"	"7"	35.06692	23.01659
	"Camp County, TX"	"48063"	"Aug"	"8"	35.89368	22.99597
	"Camp County, TX"	"48063"	"Sep"	"9"	32.06950	19.18836
	"Camp County, TX"	"48063"	"Oct"	"10"	26.53236	13.12729
	"Camp County, TX"	"48063"	"Nov"	"11"	20.33422	7.96147
	"Camp County, TX"	"48063"	"Dec"	"12"	14.28666	2.29882
"Total"	"Camp County, TX"	"48063"			25.16835	12.73658
	"Carson County, TX"	"48065"	"Jan"	"1"	9.80883	-1.04487
	"Carson County, TX"	"48065"	"Feb"	"2"	11.69570	0.22953
	"Carson County, TX"	"48065"	"Mar"	"3"	17.02657	4.49862
	"Carson County, TX"	"48065"	"Apr"	"4"	22.52907	8.68605
	"Carson County, TX"	"48065"	"May"	"5"	27.71229	14.00644
	"Carson County, TX"	"48065"	"Jun"	"6"	32.33123	19.57393
	"Carson County, TX"	"48065"	"Jul"	"7"	34.17674	21.50712
	"Carson County, TX"	"48065"	"Aug"	"8"	33.47004	21.34738
	"Carson County, TX"	"48065"	"Sep"	"9"	29.21472	16.45635
	"Carson County, TX"	"48065"	"Oct"	"10"	22.77750	10.21410
	"Carson County, TX"	"48065"	"Nov"	"11"	15.75931	3.75755
	"Carson County, TX"	"48065"	"Dec"	"12"	9.78092	-1.37496
"Total"	"Carson County, TX"	"48065"			22.23828	9.86790
	"Cass County, TX"	"48067"	"Jan"	"1"	13.83856	2.31623
	"Cass County, TX"	"48067"	"Feb"	"2"	15.56261	3.78972
	"Cass County, TX"	"48067"	"Mar"	"3"	20.46028	7.95622
	"Cass County, TX"	"48067"	"Apr"	"4"	24.94894	11.19376
	"Cass County, TX"	"48067"	"May"	"5"	28.85937	16.98952
	"Cass County, TX"	"48067"	"Jun"	"6"	32.43400	21.41071
	"Cass County, TX"	"48067"	"Jul"	"7"	34.71393	23.10647
	"Cass County, TX"	"48067"	"Aug"	"8"	35.51863	23.00429
	"Cass County, TX"	"48067"	"Sep"	"9"	31.90310	19.17228
	"Cass County, TX"	"48067"	"Oct"	"10"	26.51106	13.07098
	"Cass County, TX"	"48067"	"Nov"	"11"	20.26949	7.85939
	"Cass County, TX"	"48067"	"Dec"	"12"	14.17405	2.24303
"Total"	"Cass County, TX"	"48067"			24.97590	12.71795
	"Castro County, TX"	"48069"	"Jan"	"1"	10.59869	-1.22068
	"Castro County, TX"	"48069"	"Feb"	"2"	12.92405	0.37851
	"Castro County, TX"	"48069"	"Mar"	"3"	17.71742	4.18195
	"Castro County, TX"	"48069"	"Apr"	"4"	23.04937	8.25241
	"Castro County, TX"	"48069"	"May"	"5"	28.62246	13.58171
	"Castro County, TX"	"48069"	"Jun"	"6"	32.79493	18.73683
	"Castro County, TX"	"48069"	"Jul"	"7"	33.93181	20.06693
	"Castro County, TX"	"48069"	"Aug"	"8"	33.38823	19.80461
	"Castro County, TX"	"48069"	"Sep"	"9"	29.50883	15.31716
	"Castro County, TX"	"48069"	"Oct"	"10"	23.44735	9.52991
	"Castro County, TX"	"48069"	"Nov"	"11"	16.40669	2.94515
	"Castro County, TX"	"48069"	"Dec"	"12"	10.75052	-1.69615
"Total"	"Castro County, TX"	"48069"			22.80582	9.19846
	"Chambers County, TX"	"48071"	"Jan"	"1"	16.50035	9.60102
	"Chambers County, TX"	"48071"	"Feb"	"2"	17.56876	10.61315
	"Chambers County, TX"	"48071"	"Mar"	"3"	20.46051	13.33556
	"Chambers County, TX"	"48071"	"Apr"	"4"	23.79556	16.45686
	"Chambers County, TX"	"48071"	"May"	"5"	27.58612	21.17341
	"Chambers County, TX"	"48071"	"Jun"	"6"	30.37728	24.72506
	"Chambers County, TX"	"48071"	"Jul"	"7"	31.21390	25.78798
	"Chambers County, TX"	"48071"	"Aug"	"8"	31.67946	26.01680
	"Chambers County, TX"	"48071"	"Sep"	"9"	30.01744	23.87049
	"Chambers County, TX"	"48071"	"Oct"	"10"	26.13978	19.20151
	"Chambers County, TX"	"48071"	"Nov"	"11"	21.62022	14.60047
	"Chambers County, TX"	"48071"	"Dec"	"12"	17.30489	10.06807
"Total"	"Chambers County, TX"	"48071"			24.55280	17.98756
	"Cherokee County, TX"	"48073"	"Jan"	"1"	15.33913	3.79192
	"Cherokee County, TX"	"48073"	"Feb"	"2"	17.17746	5.21273
	"Cherokee County, TX"	"48073"	"Mar"	"3"	21.50485	9.04654
	"Cherokee County, TX"	"48073"	"Apr"	"4"	25.89973	12.10043
	"Cherokee County, TX"	"48073"	"May"	"5"	29.89978	17.56989
	"Cherokee County, TX"	"48073"	"Jun"	"6"	32.99380	21.78637
	"Cherokee County, TX"	"48073"	"Jul"	"7"	34.80726	23.09681
	"Cherokee County, TX"	"48073"	"Aug"	"8"	35.52395	23.23956
	"Cherokee County, TX"	"48073"	"Sep"	"9"	32.13543	20.10153
	"Cherokee County, TX"	"48073"	"Oct"	"10"	27.26277	14.18815
	"Cherokee County, TX"	"48073"	"Nov"	"11"	21.21328	9.01618
	"Cherokee County, TX"	"48073"	"Dec"	"12"	15.59842	3.66692
"Total"	"Cherokee County, TX"	"48073"			25.81891	13.60656
	"Childress County, TX"	"48075"	"Jan"	"1"	12.62534	0.29244
	"Childress County, TX"	"48075"	"Feb"	"2"	14.71316	1.78710
	"Childress County, TX"	"48075"	"Mar"	"3"	19.89935	6.19828
	"Childress County, TX"	"48075"	"Apr"	"4"	25.33045	10.17442
	"Childress County, TX"	"48075"	"May"	"5"	30.51637	15.83276
	"Childress County, TX"	"48075"	"Jun"	"6"	34.93663	21.46283
	"Childress County, TX"	"48075"	"Jul"	"7"	36.90420	23.47994
	"Childress County, TX"	"48075"	"Aug"	"8"	36.70032	23.67803
	"Childress County, TX"	"48075"	"Sep"	"9"	31.99179	18.72361
	"Childress County, TX"	"48075"	"Oct"	"10"	25.56978	12.30646
	"Childress County, TX"	"48075"	"Nov"	"11"	18.64818	5.65360
	"Childress County, TX"	"48075"	"Dec"	"12"	12.29891	-0.06747
"Total"	"Childress County, TX"	"48075"			25.05836	11.67427
	"Clay County, TX"	"48077"	"Jan"	"1"	12.82059	1.03356
	"Clay County, TX"	"48077"	"Feb"	"2"	14.73947	2.67205
	"Clay County, TX"	"48077"	"Mar"	"3"	20.14917	7.11868
	"Clay County, TX"	"48077"	"Apr"	"4"	25.12224	10.86198
	"Clay County, TX"	"48077"	"May"	"5"	30.60922	16.65781
	"Clay County, TX"	"48077"	"Jun"	"6"	34.92688	21.94628
	"Clay County, TX"	"48077"	"Jul"	"7"	37.28614	24.03853
	"Clay County, TX"	"48077"	"Aug"	"8"	37.27772	24.49516
	"Clay County, TX"	"48077"	"Sep"	"9"	32.07541	19.36663
	"Clay County, TX"	"48077"	"Oct"	"10"	25.86725	12.94203
	"Clay County, TX"	"48077"	"Nov"	"11"	19.17187	6.68523
	"Clay County, TX"	"48077"	"Dec"	"12"	12.75023	0.74423
"Total"	"Clay County, TX"	"48077"			25.28299	12.42710
	"Cochran County, TX"	"48079"	"Jan"	"1"	11.73831	1.13558
	"Cochran County, TX"	"48079"	"Feb"	"2"	14.33747	2.76943
	"Cochran County, TX"	"48079"	"Mar"	"3"	18.82828	6.20971
	"Cochran County, TX"	"48079"	"Apr"	"4"	24.04749	10.23906
	"Cochran County, TX"	"48079"	"May"	"5"	29.36103	15.15276
	"Cochran County, TX"	"48079"	"Jun"	"6"	33.30749	19.98986
	"Cochran County, TX"	"48079"	"Jul"	"7"	33.81158	21.21326
	"Cochran County, TX"	"48079"	"Aug"	"8"	33.30062	20.74242
	"Cochran County, TX"	"48079"	"Sep"	"9"	29.72465	16.61239
	"Cochran County, TX"	"48079"	"Oct"	"10"	24.07898	11.31392
	"Cochran County, TX"	"48079"	"Nov"	"11"	17.03751	5.03902
	"Cochran County, TX"	"48079"	"Dec"	"12"	11.75565	0.70961
"Total"	"Cochran County, TX"	"48079"			23.48377	10.96579
	"Coke County, TX"	"48081"	"Jan"	"1"	15.00345	2.78717
	"Coke County, TX"	"48081"	"Feb"	"2"	17.09938	4.59645
	"Coke County, TX"	"48081"	"Mar"	"3"	21.92759	8.37418
	"Coke County, TX"	"48081"	"Apr"	"4"	27.27866	12.59900
	"Coke County, TX"	"48081"	"May"	"5"	32.04525	17.52337
	"Coke County, TX"	"48081"	"Jun"	"6"	34.93527	21.94728
	"Coke County, TX"	"48081"	"Jul"	"7"	35.35977	23.02733
	"Coke County, TX"	"48081"	"Aug"	"8"	35.25874	23.66368
	"Coke County, TX"	"48081"	"Sep"	"9"	31.62487	19.77237
	"Coke County, TX"	"48081"	"Oct"	"10"	26.47232	13.89563
	"Coke County, TX"	"48081"	"Nov"	"11"	20.05325	7.37059
	"Coke County, TX"	"48081"	"Dec"	"12"	14.92979	2.40409
"Total"	"Coke County, TX"	"48081"			26.03838	13.20266
	"Coleman County, TX"	"48083"	"Jan"	"1"	15.36915	3.09468
	"Coleman County, TX"	"48083"	"Feb"	"2"	17.17184	4.68669
	"Coleman County, TX"	"48083"	"Mar"	"3"	21.80448	8.37921
	"Coleman County, TX"	"48083"	"Apr"	"4"	26.88067	12.37729
	"Coleman County, TX"	"48083"	"May"	"5"	31.86218	17.50372
	"Coleman County, TX"	"48083"	"Jun"	"6"	34.80088	21.87154
	"Coleman County, TX"	"48083"	"Jul"	"7"	35.60869	23.08002
	"Coleman County, TX"	"48083"	"Aug"	"8"	35.60529	23.94070
	"Coleman County, TX"	"48083"	"Sep"	"9"	31.57275	19.93238
	"Coleman County, TX"	"48083"	"Oct"	"10"	26.45088	14.02852
	"Coleman County, TX"	"48083"	"Nov"	"11"	20.37412	7.83800
	"Coleman County, TX"	"48083"	"Dec"	"12"	15.35733	2.64122
"Total"	"Coleman County, TX"	"48083"			26.11239	13.32098
	"Collin County, TX"	"48085"	"Jan"	"1"	13.09668	2.66751
	"Collin County, TX"	"48085"	"Feb"	"2"	14.96452	4.05812
	"Collin County, TX"	"48085"	"Mar"	"3"	19.91698	8.18431
	"Collin County, TX"	"48085"	"Apr"	"4"	24.64738	11.87156
	"Collin County, TX"	"48085"	"May"	"5"	30.01144	17.69342
	"Collin County, TX"	"48085"	"Jun"	"6"	34.22001	22.57415
	"Collin County, TX"	"48085"	"Jul"	"7"	36.75866	24.46120
	"Collin County, TX"	"48085"	"Aug"	"8"	36.95569	24.89386
	"Collin County, TX"	"48085"	"Sep"	"9"	32.12240	20.30632
	"Collin County, TX"	"48085"	"Oct"	"10"	26.15202	14.15778
	"Collin County, TX"	"48085"	"Nov"	"11"	19.61641	8.47768
	"Collin County, TX"	"48085"	"Dec"	"12"	13.21985	2.63821
"Total"	"Collin County, TX"	"48085"			25.18865	13.54388
	"Collingsworth County, TX"	"48087"	"Jan"	"1"	11.38603	0.24538
	"Collingsworth County, TX"	"48087"	"Feb"	"2"	13.34502	1.49863
	"Collingsworth County, TX"	"48087"	"Mar"	"3"	18.73996	6.02506
	"Collingsworth County, TX"	"48087"	"Apr"	"4"	24.18369	10.21670
	"Collingsworth County, TX"	"48087"	"May"	"5"	29.33083	15.67800
	"Collingsworth County, TX"	"48087"	"Jun"	"6"	33.84201	21.04106
	"Collingsworth County, TX"	"48087"	"Jul"	"7"	36.02436	23.12599
	"Collingsworth County, TX"	"48087"	"Aug"	"8"	35.75019	23.25952
	"Collingsworth County, TX"	"48087"	"Sep"	"9"	30.95249	18.19128
	"Collingsworth County, TX"	"48087"	"Oct"	"10"	24.41826	12.00364
	"Collingsworth County, TX"	"48087"	"Nov"	"11"	17.51999	5.58585
	"Collingsworth County, TX"	"48087"	"Dec"	"12"	11.09444	-0.08403
"Total"	"Collingsworth County, TX"	"48087"			23.93092	11.44700
	"Colorado County, TX"	"48089"	"Jan"	"1"	17.69748	6.82369
	"Colorado County, TX"	"48089"	"Feb"	"2"	19.64989	8.10203
	"Colorado County, TX"	"48089"	"Mar"	"3"	23.23881	10.77786
	"Colorado County, TX"	"48089"	"Apr"	"4"	27.51188	14.11405
	"Colorado County, TX"	"48089"	"May"	"5"	31.74320	18.87825
	"Colorado County, TX"	"48089"	"Jun"	"6"	34.08131	22.41001
	"Colorado County, TX"	"48089"	"Jul"	"7"	34.58067	23.41167
	"Colorado County, TX"	"48089"	"Aug"	"8"	35.35270	24.08692
	"Colorado County, TX"	"48089"	"Sep"	"9"	32.59217	22.08781
	"Colorado County, TX"	"48089"	"Oct"	"10"	27.98312	16.76071
	"Colorado County, TX"	"48089"	"Nov"	"11"	22.68969	11.64277
	"Colorado County, TX"	"48089"	"Dec"	"12"	18.05562	6.67541
"Total"	"Colorado County, TX"	"48089"			27.13043	15.51322
	"Comal County, TX"	"48091"	"Jan"	"1"	17.11689	6.72413
	"Comal County, TX"	"48091"	"Feb"	"2"	19.38059	7.99503
	"Comal County, TX"	"48091"	"Mar"	"3"	23.12874	11.14998
	"Comal County, TX"	"48091"	"Apr"	"4"	27.78377	14.73274
	"Comal County, TX"	"48091"	"May"	"5"	32.22337	19.22894
	"Comal County, TX"	"48091"	"Jun"	"6"	34.49995	22.36358
	"Comal County, TX"	"48091"	"Jul"	"7"	34.72456	23.11239
	"Comal County, TX"	"48091"	"Aug"	"8"	35.25906	23.91285
	"Comal County, TX"	"48091"	"Sep"	"9"	31.83897	21.90037
	"Comal County, TX"	"48091"	"Oct"	"10"	27.34942	16.66312
	"Comal County, TX"	"48091"	"Nov"	"11"	22.08846	11.40392
	"Comal County, TX"	"48091"	"Dec"	"12"	17.36673	6.31472
"Total"	"Comal County, TX"	"48091"			26.92922	15.49075
	"Comanche County, TX"	"48093"	"Jan"	"1"	15.03109	3.34294
	"Comanche County, TX"	"48093"	"Feb"	"2"	16.71139	4.80938
	"Comanche County, TX"	"48093"	"Mar"	"3"	21.33797	8.57690
	"Comanche County, TX"	"48093"	"Apr"	"4"	26.34656	12.52837
	"Comanche County, TX"	"48093"	"May"	"5"	31.45117	17.75299
	"Comanche County, TX"	"48093"	"Jun"	"6"	34.59423	22.11732
	"Comanche County, TX"	"48093"	"Jul"	"7"	36.10171	23.55372
	"Comanche County, TX"	"48093"	"Aug"	"8"	36.02881	24.23143
	"Comanche County, TX"	"48093"	"Sep"	"9"	31.75703	20.17745
	"Comanche County, TX"	"48093"	"Oct"	"10"	26.59033	14.36572
	"Comanche County, TX"	"48093"	"Nov"	"11"	20.45632	8.33595
	"Comanche County, TX"	"48093"	"Dec"	"12"	15.17872	2.95556
"Total"	"Comanche County, TX"	"48093"			26.00910	13.60327
	"Concho County, TX"	"48095"	"Jan"	"1"	16.07496	3.57710
	"Concho County, TX"	"48095"	"Feb"	"2"	17.92347	5.24465
	"Concho County, TX"	"48095"	"Mar"	"3"	22.46765	8.79794
	"Concho County, TX"	"48095"	"Apr"	"4"	27.50507	12.85010
	"Concho County, TX"	"48095"	"May"	"5"	32.39795	17.94209
	"Concho County, TX"	"48095"	"Jun"	"6"	35.09765	22.00321
	"Concho County, TX"	"48095"	"Jul"	"7"	35.45192	23.06168
	"Concho County, TX"	"48095"	"Aug"	"8"	35.45396	23.77406
	"Concho County, TX"	"48095"	"Sep"	"9"	31.69033	20.06345
	"Concho County, TX"	"48095"	"Oct"	"10"	26.78220	14.23314
	"Concho County, TX"	"48095"	"Nov"	"11"	20.79384	8.04155
	"Concho County, TX"	"48095"	"Dec"	"12"	15.98287	2.97747
"Total"	"Concho County, TX"	"48095"			26.50707	13.58519
	"Cooke County, TX"	"48097"	"Jan"	"1"	12.54892	1.94890
	"Cooke County, TX"	"48097"	"Feb"	"2"	14.29602	3.31626
	"Cooke County, TX"	"48097"	"Mar"	"3"	19.49606	7.67280
	"Cooke County, TX"	"48097"	"Apr"	"4"	24.15768	11.46592
	"Cooke County, TX"	"48097"	"May"	"5"	29.61115	17.20418
	"Cooke County, TX"	"48097"	"Jun"	"6"	34.03604	22.23369
	"Cooke County, TX"	"48097"	"Jul"	"7"	36.59116	24.22113
	"Cooke County, TX"	"48097"	"Aug"	"8"	36.71551	24.61347
	"Cooke County, TX"	"48097"	"Sep"	"9"	31.64567	19.79226
	"Cooke County, TX"	"48097"	"Oct"	"10"	25.59220	13.60422
	"Cooke County, TX"	"48097"	"Nov"	"11"	19.01950	7.76728
	"Cooke County, TX"	"48097"	"Dec"	"12"	12.54504	1.74857
"Total"	"Cooke County, TX"	"48097"			24.73783	13.01204
	"Coryell County, TX"	"48099"	"Jan"	"1"	15.42299	4.59834
	"Coryell County, TX"	"48099"	"Feb"	"2"	17.23292	6.02532
	"Coryell County, TX"	"48099"	"Mar"	"3"	21.60628	9.70813
	"Coryell County, TX"	"48099"	"Apr"	"4"	26.50992	13.48996
	"Coryell County, TX"	"48099"	"May"	"5"	31.72537	18.70519
	"Coryell County, TX"	"48099"	"Jun"	"6"	34.68272	22.83949
	"Coryell County, TX"	"48099"	"Jul"	"7"	36.05893	24.30293
	"Coryell County, TX"	"48099"	"Aug"	"8"	36.31743	25.07919
	"Coryell County, TX"	"48099"	"Sep"	"9"	32.25478	21.70910
	"Coryell County, TX"	"48099"	"Oct"	"10"	26.96130	15.65845
	"Coryell County, TX"	"48099"	"Nov"	"11"	20.96677	9.73983
	"Coryell County, TX"	"48099"	"Dec"	"12"	15.72007	4.36882
"Total"	"Coryell County, TX"	"48099"			26.33055	14.72532
	"Cottle County, TX"	"48101"	"Jan"	"1"	13.21121	1.21610
	"Cottle County, TX"	"48101"	"Feb"	"2"	15.26607	2.67916
	"Cottle County, TX"	"48101"	"Mar"	"3"	20.45838	7.03722
	"Cottle County, TX"	"48101"	"Apr"	"4"	25.80594	11.06206
	"Cottle County, TX"	"48101"	"May"	"5"	30.74028	16.36327
	"Cottle County, TX"	"48101"	"Jun"	"6"	34.94223	21.76945
	"Cottle County, TX"	"48101"	"Jul"	"7"	36.75379	23.82763
	"Cottle County, TX"	"48101"	"Aug"	"8"	36.54502	24.15020
	"Cottle County, TX"	"48101"	"Sep"	"9"	32.06606	19.30672
	"Cottle County, TX"	"48101"	"Oct"	"10"	25.94635	12.99307
	"Cottle County, TX"	"48101"	"Nov"	"11"	19.07514	6.44200
	"Cottle County, TX"	"48101"	"Dec"	"12"	12.95482	0.86133
"Total"	"Cottle County, TX"	"48101"			25.35968	12.35534
	"Crane County, TX"	"48103"	"Jan"	"1"	15.88468	3.84422
	"Crane County, TX"	"48103"	"Feb"	"2"	18.59036	5.79220
	"Crane County, TX"	"48103"	"Mar"	"3"	23.34808	9.15673
	"Crane County, TX"	"48103"	"Apr"	"4"	28.44141	13.38914
	"Crane County, TX"	"48103"	"May"	"5"	33.42513	18.15365
	"Crane County, TX"	"48103"	"Jun"	"6"	36.38237	22.54682
	"Crane County, TX"	"48103"	"Jul"	"7"	36.01980	23.35516
	"Crane County, TX"	"48103"	"Aug"	"8"	35.78086	23.68672
	"Crane County, TX"	"48103"	"Sep"	"9"	32.51008	19.79050
	"Crane County, TX"	"48103"	"Oct"	"10"	27.40992	14.48931
	"Crane County, TX"	"48103"	"Nov"	"11"	20.84514	7.82957
	"Crane County, TX"	"48103"	"Dec"	"12"	15.68714	3.23900
"Total"	"Crane County, TX"	"48103"			27.06250	13.80916
	"Crockett County, TX"	"48105"	"Jan"	"1"	15.99424	4.59001
	"Crockett County, TX"	"48105"	"Feb"	"2"	18.42338	6.40482
	"Crockett County, TX"	"48105"	"Mar"	"3"	23.04569	9.82269
	"Crockett County, TX"	"48105"	"Apr"	"4"	28.00269	14.19170
	"Crockett County, TX"	"48105"	"May"	"5"	32.73843	19.04729
	"Crockett County, TX"	"48105"	"Jun"	"6"	35.14721	22.71261
	"Crockett County, TX"	"48105"	"Jul"	"7"	34.83723	23.19850
	"Crockett County, TX"	"48105"	"Aug"	"8"	34.86358	23.89295
	"Crockett County, TX"	"48105"	"Sep"	"9"	31.60535	20.43977
	"Crockett County, TX"	"48105"	"Oct"	"10"	26.73556	15.11387
	"Crockett County, TX"	"48105"	"Nov"	"11"	20.67869	8.77800
	"Crockett County, TX"	"48105"	"Dec"	"12"	15.86114	3.96485
"Total"	"Crockett County, TX"	"48105"			26.52881	14.38180
	"Crosby County, TX"	"48107"	"Jan"	"1"	12.28704	0.73028
	"Crosby County, TX"	"48107"	"Feb"	"2"	14.51934	2.36254
	"Crosby County, TX"	"48107"	"Mar"	"3"	19.30607	6.21871
	"Crosby County, TX"	"48107"	"Apr"	"4"	24.64142	10.45233
	"Crosby County, TX"	"48107"	"May"	"5"	29.66547	15.52349
	"Crosby County, TX"	"48107"	"Jun"	"6"	33.48045	20.43029
	"Crosby County, TX"	"48107"	"Jul"	"7"	34.44918	21.89807
	"Crosby County, TX"	"48107"	"Aug"	"8"	34.19240	21.90083
	"Crosby County, TX"	"48107"	"Sep"	"9"	30.38884	17.54063
	"Crosby County, TX"	"48107"	"Oct"	"10"	24.60280	11.66792
	"Crosby County, TX"	"48107"	"Nov"	"11"	17.75118	5.33168
	"Crosby County, TX"	"48107"	"Dec"	"12"	12.16340	0.24703
"Total"	"Crosby County, TX"	"48107"			23.99581	11.23330
	"Culberson County, TX"	"48109"	"Jan"	"1"	14.08959	3.71231
	"Culberson County, TX"	"48109"	"Feb"	"2"	16.54643	5.52158
	"Culberson County, TX"	"48109"	"Mar"	"3"	20.74175	8.61481
	"Culberson County, TX"	"48109"	"Apr"	"4"	25.69551	12.75552
	"Culberson County, TX"	"48109"	"May"	"5"	30.82661	17.71923
	"Culberson County, TX"	"48109"	"Jun"	"6"	34.35562	22.11158
	"Culberson County, TX"	"48109"	"Jul"	"7"	33.98538	23.05155
	"Culberson County, TX"	"48109"	"Aug"	"8"	33.33480	22.80403
	"Culberson County, TX"	"48109"	"Sep"	"9"	30.25758	19.06970
	"Culberson County, TX"	"48109"	"Oct"	"10"	25.29131	13.92564
	"Culberson County, TX"	"48109"	"Nov"	"11"	18.77512	7.62991
	"Culberson County, TX"	"48109"	"Dec"	"12"	13.84153	3.29803
"Total"	"Culberson County, TX"	"48109"			24.84655	13.38727
	"Dallam County, TX"	"48111"	"Jan"	"1"	9.09926	-1.97508
	"Dallam County, TX"	"48111"	"Feb"	"2"	10.85071	-0.91705
	"Dallam County, TX"	"48111"	"Mar"	"3"	16.23148	3.16533
	"Dallam County, TX"	"48111"	"Apr"	"4"	21.58365	7.36615
	"Dallam County, TX"	"48111"	"May"	"5"	27.24741	12.48083
	"Dallam County, TX"	"48111"	"Jun"	"6"	32.24214	18.16085
	"Dallam County, TX"	"48111"	"Jul"	"7"	34.27386	20.66047
	"Dallam County, TX"	"48111"	"Aug"	"8"	33.13564	19.96613
	"Dallam County, TX"	"48111"	"Sep"	"9"	28.80918	14.99344
	"Dallam County, TX"	"48111"	"Oct"	"10"	22.16454	8.70876
	"Dallam County, TX"	"48111"	"Nov"	"11"	15.03768	2.46639
	"Dallam County, TX"	"48111"	"Dec"	"12"	9.04000	-2.39866
"Total"	"Dallam County, TX"	"48111"			21.69315	8.60321
	"Dallas County, TX"	"48113"	"Jan"	"1"	13.97083	3.18554
	"Dallas County, TX"	"48113"	"Feb"	"2"	15.81204	4.61221
	"Dallas County, TX"	"48113"	"Mar"	"3"	20.57573	8.54923
	"Dallas County, TX"	"48113"	"Apr"	"4"	25.35166	12.20000
	"Dallas County, TX"	"48113"	"May"	"5"	30.67867	17.96350
	"Dallas County, TX"	"48113"	"Jun"	"6"	34.75773	22.73536
	"Dallas County, TX"	"48113"	"Jul"	"7"	37.08999	24.51726
	"Dallas County, TX"	"48113"	"Aug"	"8"	37.28499	25.03267
	"Dallas County, TX"	"48113"	"Sep"	"9"	32.57832	20.69000
	"Dallas County, TX"	"48113"	"Oct"	"10"	26.75692	14.51071
	"Dallas County, TX"	"48113"	"Nov"	"11"	20.26606	8.83842
	"Dallas County, TX"	"48113"	"Dec"	"12"	14.08701	3.09371
"Total"	"Dallas County, TX"	"48113"			25.81477	13.87113
	"Dawson County, TX"	"48115"	"Jan"	"1"	13.33763	2.12128
	"Dawson County, TX"	"48115"	"Feb"	"2"	15.79967	3.89742
	"Dawson County, TX"	"48115"	"Mar"	"3"	20.61379	7.57825
	"Dawson County, TX"	"48115"	"Apr"	"4"	25.82706	11.76365
	"Dawson County, TX"	"48115"	"May"	"5"	30.91891	16.71693
	"Dawson County, TX"	"48115"	"Jun"	"6"	34.36783	21.42955
	"Dawson County, TX"	"48115"	"Jul"	"7"	34.68587	22.42564
	"Dawson County, TX"	"48115"	"Aug"	"8"	34.34789	22.30741
	"Dawson County, TX"	"48115"	"Sep"	"9"	30.85327	18.32433
	"Dawson County, TX"	"48115"	"Oct"	"10"	25.40752	12.77331
	"Dawson County, TX"	"48115"	"Nov"	"11"	18.49047	6.33565
	"Dawson County, TX"	"48115"	"Dec"	"12"	13.20113	1.71410
"Total"	"Dawson County, TX"	"48115"			24.86020	12.32101
	"Deaf Smith County, TX"	"48117"	"Jan"	"1"	9.82214	-1.15704
	"Deaf Smith County, TX"	"48117"	"Feb"	"2"	12.19614	0.38743
